time_iso8601,forks_cumulative
2021-03-16 00:00:00+00:00,108
2021-03-17 00:00:00+00:00,109
2021-03-18 00:00:00+00:00,110
2021-03-25 00:00:00+00:00,112
2021-03-26 00:00:00+00:00,113
2021-03-27 00:00:00+00:00,114
2021-03-29 00:00:00+00:00,116
2021-04-02 00:00:00+00:00,118
2021-04-05 00:00:00+00:00,121
2021-04-06 00:00:00+00:00,122
2021-04-07 00:00:00+00:00,125
2021-04-13 00:00:00+00:00,126
2021-04-14 00:00:00+00:00,127
2021-04-16 00:00:00+00:00,129
2021-04-19 00:00:00+00:00,130
2021-04-20 00:00:00+00:00,131
2021-04-22 00:00:00+00:00,133
2021-04-23 00:00:00+00:00,135
2021-04-26 00:00:00+00:00,136
2021-04-27 00:00:00+00:00,137
2021-04-28 00:00:00+00:00,139
2021-04-29 00:00:00+00:00,141
2021-05-04 00:00:00+00:00,142
2021-05-05 00:00:00+00:00,143
2021-05-06 00:00:00+00:00,144
2021-05-07 00:00:00+00:00,145
2021-05-11 00:00:00+00:00,146
2021-05-12 00:00:00+00:00,147
2021-05-13 00:00:00+00:00,148
2021-05-14 00:00:00+00:00,149
2021-05-17 00:00:00+00:00,150
2021-05-18 00:00:00+00:00,151
2021-05-20 00:00:00+00:00,153
2021-05-21 00:00:00+00:00,154
2021-05-26 00:00:00+00:00,155
2021-05-27 00:00:00+00:00,157
2021-05-28 00:00:00+00:00,158
2021-06-07 00:00:00+00:00,159
2021-06-08 00:00:00+00:00,160
2021-06-11 00:00:00+00:00,161
2021-06-25 00:00:00+00:00,162
2021-06-29 00:00:00+00:00,163
2021-06-30 00:00:00+00:00,164
2021-07-01 00:00:00+00:00,166
2021-07-05 00:00:00+00:00,167
2021-07-18 00:00:00+00:00,168
2021-07-22 00:00:00+00:00,171
2021-07-28 00:00:00+00:00,173
2021-07-29 00:00:00+00:00,174
2021-07-30 00:00:00+00:00,177
2021-07-31 00:00:00+00:00,179
2021-08-04 00:00:00+00:00,180
2021-08-05 00:00:00+00:00,182
2021-08-06 00:00:00+00:00,183
2021-08-07 00:00:00+00:00,184
2021-08-08 00:00:00+00:00,185
2021-08-09 00:00:00+00:00,187
2021-08-12 00:00:00+00:00,188
2021-08-16 00:00:00+00:00,189
2021-08-18 00:00:00+00:00,190
2021-08-19 00:00:00+00:00,191
2021-08-23 00:00:00+00:00,192
2021-08-24 00:00:00+00:00,194
2021-08-26 00:00:00+00:00,195
2021-08-30 00:00:00+00:00,196
2021-09-01 00:00:00+00:00,197
2021-09-04 00:00:00+00:00,198
2021-09-11 00:00:00+00:00,199
2021-09-14 00:00:00+00:00,201
2021-09-17 00:00:00+00:00,202
2021-09-19 00:00:00+00:00,203
2021-09-21 00:00:00+00:00,204
2021-09-23 00:00:00+00:00,205
2021-09-25 00:00:00+00:00,206
2021-09-29 00:00:00+00:00,208
2021-09-30 00:00:00+00:00,209
2021-10-06 00:00:00+00:00,210
2021-10-08 00:00:00+00:00,212
2021-10-10 00:00:00+00:00,213
2021-10-13 00:00:00+00:00,214
2021-10-15 00:00:00+00:00,215
2021-10-24 00:00:00+00:00,216
2021-10-28 00:00:00+00:00,217
2021-10-29 00:00:00+00:00,218
2021-11-01 00:00:00+00:00,219
2021-11-03 00:00:00+00:00,220
2021-11-08 00:00:00+00:00,222
2021-11-14 00:00:00+00:00,223
2021-11-15 00:00:00+00:00,224
2021-11-24 00:00:00+00:00,225
2021-11-25 00:00:00+00:00,226
2021-12-05 00:00:00+00:00,227
2021-12-06 00:00:00+00:00,228
2021-12-07 00:00:00+00:00,229
2021-12-09 00:00:00+00:00,233
2021-12-12 00:00:00+00:00,235
2021-12-14 00:00:00+00:00,236
2021-12-15 00:00:00+00:00,238
2021-12-16 00:00:00+00:00,239
2021-12-20 00:00:00+00:00,240
2021-12-24 00:00:00+00:00,241
2021-12-27 00:00:00+00:00,242
2021-12-31 00:00:00+00:00,243
2022-01-04 00:00:00+00:00,244
2022-01-05 00:00:00+00:00,245
2022-01-07 00:00:00+00:00,246
2022-01-08 00:00:00+00:00,248
2022-01-10 00:00:00+00:00,249
2022-01-12 00:00:00+00:00,250
2022-01-13 00:00:00+00:00,252
2022-01-17 00:00:00+00:00,253
2022-01-20 00:00:00+00:00,254
2022-01-28 00:00:00+00:00,255
2022-02-01 00:00:00+00:00,256
2022-02-02 00:00:00+00:00,257
2022-02-03 00:00:00+00:00,258
2022-02-11 00:00:00+00:00,260
2022-02-15 00:00:00+00:00,261
2022-02-16 00:00:00+00:00,262
2022-02-17 00:00:00+00:00,263
2022-02-18 00:00:00+00:00,264
2022-02-22 00:00:00+00:00,265
2022-02-25 00:00:00+00:00,266
2022-03-02 00:00:00+00:00,268
2022-03-03 00:00:00+00:00,269
2022-03-07 00:00:00+00:00,270
2022-03-11 00:00:00+00:00,271
2022-03-16 00:00:00+00:00,272
2022-03-17 00:00:00+00:00,273
2022-03-21 00:00:00+00:00,274
2022-03-23 00:00:00+00:00,275
2022-03-24 00:00:00+00:00,276
2022-03-25 00:00:00+00:00,277
2022-03-27 00:00:00+00:00,278
2022-03-28 00:00:00+00:00,279
2022-03-29 00:00:00+00:00,280
2022-03-30 00:00:00+00:00,283
2022-03-31 00:00:00+00:00,284
2022-04-04 00:00:00+00:00,285
2022-04-06 00:00:00+00:00,286
2022-04-08 00:00:00+00:00,287
2022-04-11 00:00:00+00:00,289
2022-04-12 00:00:00+00:00,290
2022-04-14 00:00:00+00:00,291
2022-04-16 00:00:00+00:00,293
2022-04-21 00:00:00+00:00,294
2022-04-24 00:00:00+00:00,295
2022-04-27 00:00:00+00:00,296
2022-04-29 00:00:00+00:00,297
2022-05-03 00:00:00+00:00,299
2022-05-04 00:00:00+00:00,300
2022-05-05 00:00:00+00:00,301
2022-05-06 00:00:00+00:00,302
2022-05-10 00:00:00+00:00,304
2022-05-12 00:00:00+00:00,305
2022-05-13 00:00:00+00:00,307
2022-05-16 00:00:00+00:00,308
2022-05-17 00:00:00+00:00,310
2022-05-18 00:00:00+00:00,311
2022-05-20 00:00:00+00:00,312
2022-05-22 00:00:00+00:00,313
2022-05-23 00:00:00+00:00,314
2022-05-24 00:00:00+00:00,315
2022-05-28 00:00:00+00:00,316
2022-05-29 00:00:00+00:00,318
2022-06-01 00:00:00+00:00,319
2022-06-04 00:00:00+00:00,321
2022-06-06 00:00:00+00:00,323
2022-06-07 00:00:00+00:00,324
2022-06-12 00:00:00+00:00,325
2022-06-16 00:00:00+00:00,327
2022-06-18 00:00:00+00:00,328
2022-06-19 00:00:00+00:00,329
2022-06-21 00:00:00+00:00,331
2022-06-22 00:00:00+00:00,332
2022-06-23 00:00:00+00:00,333
2022-06-24 00:00:00+00:00,334
2022-06-25 00:00:00+00:00,336
2022-06-28 00:00:00+00:00,337
2022-07-07 00:00:00+00:00,338
2022-07-09 00:00:00+00:00,339
2022-07-18 00:00:00+00:00,340
2022-07-19 00:00:00+00:00,342
2022-07-26 00:00:00+00:00,343
2022-08-18 00:00:00+00:00,344
2022-08-23 00:00:00+00:00,346
2022-08-24 00:00:00+00:00,348
2022-08-28 00:00:00+00:00,350
2022-08-31 00:00:00+00:00,351
2022-09-03 00:00:00+00:00,352
2022-09-04 00:00:00+00:00,353
2022-09-05 00:00:00+00:00,354
2022-09-07 00:00:00+00:00,356
2022-09-09 00:00:00+00:00,358
2022-09-14 00:00:00+00:00,359
2022-09-15 00:00:00+00:00,360
2022-09-16 00:00:00+00:00,361
2022-09-20 00:00:00+00:00,362
2022-09-21 00:00:00+00:00,363
2022-09-25 00:00:00+00:00,364
2022-09-26 00:00:00+00:00,365
2022-09-29 00:00:00+00:00,366
2022-10-04 00:00:00+00:00,367
2022-10-11 00:00:00+00:00,368
2022-10-17 00:00:00+00:00,370
2022-10-19 00:00:00+00:00,371
2022-10-20 00:00:00+00:00,372
2022-10-25 00:00:00+00:00,373
2022-10-27 00:00:00+00:00,375
2022-11-03 00:00:00+00:00,376
2022-11-05 00:00:00+00:00,377
2022-11-08 00:00:00+00:00,378
2022-11-11 00:00:00+00:00,379
2022-11-17 00:00:00+00:00,380
2022-11-24 00:00:00+00:00,381
2022-11-29 00:00:00+00:00,382
2022-11-30 00:00:00+00:00,383
2022-12-01 00:00:00+00:00,385
2022-12-05 00:00:00+00:00,386
2022-12-09 00:00:00+00:00,387
2022-12-14 00:00:00+00:00,389
2022-12-15 00:00:00+00:00,390
2022-12-16 00:00:00+00:00,391
2022-12-19 00:00:00+00:00,392
2022-12-26 00:00:00+00:00,393
2022-12-28 00:00:00+00:00,394
2022-12-31 00:00:00+00:00,395
2023-01-06 00:00:00+00:00,396
2023-01-08 00:00:00+00:00,398
2023-01-09 00:00:00+00:00,401
2023-01-10 00:00:00+00:00,402
2023-01-12 00:00:00+00:00,404
2023-01-13 00:00:00+00:00,405
2023-01-23 00:00:00+00:00,407
2023-01-28 00:00:00+00:00,408
2023-01-30 00:00:00+00:00,409
2023-02-08 00:00:00+00:00,411
2023-02-14 00:00:00+00:00,412
2023-02-16 00:00:00+00:00,413
2023-02-21 00:00:00+00:00,415
2023-02-23 00:00:00+00:00,416
2023-03-03 00:00:00+00:00,417
2023-03-04 00:00:00+00:00,418
2023-03-06 00:00:00+00:00,419
2023-03-07 00:00:00+00:00,420
2023-03-10 00:00:00+00:00,421
2023-03-17 00:00:00+00:00,423
2023-03-19 00:00:00+00:00,424
2023-03-20 00:00:00+00:00,426
2023-03-23 00:00:00+00:00,427
2023-03-26 00:00:00+00:00,428
2023-04-03 00:00:00+00:00,429
2023-04-05 00:00:00+00:00,431
2023-04-06 00:00:00+00:00,432
2023-04-10 00:00:00+00:00,433
2023-04-11 00:00:00+00:00,434
2023-04-17 00:00:00+00:00,435
2023-04-20 00:00:00+00:00,436
2023-04-21 00:00:00+00:00,438
2023-04-27 00:00:00+00:00,439
2023-04-28 00:00:00+00:00,440
2023-05-02 00:00:00+00:00,441
2023-05-04 00:00:00+00:00,442
2023-05-09 00:00:00+00:00,444
2023-05-10 00:00:00+00:00,445
2023-05-11 00:00:00+00:00,447
2023-05-12 00:00:00+00:00,448
2023-05-14 00:00:00+00:00,449
2023-05-23 00:00:00+00:00,450
2023-05-26 00:00:00+00:00,451
2023-05-29 00:00:00+00:00,452
2023-06-02 00:00:00+00:00,453
2023-06-05 00:00:00+00:00,454
2023-06-09 00:00:00+00:00,455
2023-06-11 00:00:00+00:00,456
2023-06-14 00:00:00+00:00,457
2023-06-19 00:00:00+00:00,458
2023-06-24 00:00:00+00:00,459
2023-06-25 00:00:00+00:00,460
2023-06-26 00:00:00+00:00,461
2023-06-30 00:00:00+00:00,465
2023-07-05 00:00:00+00:00,468
2023-07-06 00:00:00+00:00,469
2023-07-13 00:00:00+00:00,470
2023-07-15 00:00:00+00:00,472
2023-07-16 00:00:00+00:00,473
2023-07-17 00:00:00+00:00,474
2023-07-23 00:00:00+00:00,475
2023-07-26 00:00:00+00:00,476
2023-07-31 00:00:00+00:00,477
2023-08-02 00:00:00+00:00,478
2023-08-05 00:00:00+00:00,479
2023-08-06 00:00:00+00:00,480
2023-08-07 00:00:00+00:00,481
2023-08-09 00:00:00+00:00,482
2023-08-23 00:00:00+00:00,484
2023-08-24 00:00:00+00:00,485
2023-08-30 00:00:00+00:00,487
2023-08-31 00:00:00+00:00,491
2023-09-08 00:00:00+00:00,492
2023-09-12 00:00:00+00:00,493
2023-09-14 00:00:00+00:00,495
2023-09-18 00:00:00+00:00,496
2023-09-20 00:00:00+00:00,498
2023-09-22 00:00:00+00:00,499
2023-09-25 00:00:00+00:00,500
2023-09-27 00:00:00+00:00,501
2023-10-11 00:00:00+00:00,503
2023-10-17 00:00:00+00:00,504
2023-10-25 00:00:00+00:00,505
2023-11-07 00:00:00+00:00,506
2023-11-10 00:00:00+00:00,508
2023-11-11 00:00:00+00:00,509
2023-11-14 00:00:00+00:00,511
2023-11-15 00:00:00+00:00,512
2023-11-16 00:00:00+00:00,513
2023-11-22 00:00:00+00:00,514
2023-11-28 00:00:00+00:00,516
2023-11-30 00:00:00+00:00,517
2023-12-06 00:00:00+00:00,519
2023-12-08 00:00:00+00:00,520
2023-12-14 00:00:00+00:00,521
2023-12-19 00:00:00+00:00,522
2024-01-03 00:00:00+00:00,523
2024-01-05 00:00:00+00:00,524
2024-01-10 00:00:00+00:00,525
2024-01-12 00:00:00+00:00,526
2024-01-15 00:00:00+00:00,527
2024-01-21 00:00:00+00:00,528
2024-01-23 00:00:00+00:00,529
2024-01-24 00:00:00+00:00,530
2024-01-26 00:00:00+00:00,531
2024-01-30 00:00:00+00:00,532
2024-02-07 00:00:00+00:00,534
2024-02-08 00:00:00+00:00,535
2024-02-10 00:00:00+00:00,536
2024-02-14 00:00:00+00:00,537
2024-02-16 00:00:00+00:00,539
2024-02-17 00:00:00+00:00,540
2024-02-22 00:00:00+00:00,541
2024-02-24 00:00:00+00:00,542
2024-02-25 00:00:00+00:00,543
2024-03-03 00:00:00+00:00,544
2024-03-08 00:00:00+00:00,545
2024-03-11 00:00:00+00:00,547
2024-03-18 00:00:00+00:00,548
2024-03-19 00:00:00+00:00,550
2024-03-24 00:00:00+00:00,551
2024-03-25 00:00:00+00:00,552
2024-03-28 00:00:00+00:00,554
2024-04-01 00:00:00+00:00,555
2024-04-02 00:00:00+00:00,557
2024-04-03 00:00:00+00:00,558
2024-04-07 00:00:00+00:00,559
2024-04-11 00:00:00+00:00,560
2024-04-17 00:00:00+00:00,561
2024-04-18 00:00:00+00:00,562
2024-04-25 00:00:00+00:00,563
2024-05-07 00:00:00+00:00,564
2024-05-14 00:00:00+00:00,565
2024-05-17 00:00:00+00:00,566
2024-05-26 00:00:00+00:00,567
2024-06-02 00:00:00+00:00,568
2024-06-08 00:00:00+00:00,570
2024-06-12 00:00:00+00:00,571
2024-06-15 00:00:00+00:00,572
2024-06-17 00:00:00+00:00,573
2024-06-26 00:00:00+00:00,574
2024-06-27 00:00:00+00:00,575
2024-07-03 00:00:00+00:00,576
2024-07-11 00:00:00+00:00,577
