time_iso8601,stars_cumulative
2020-09-17 00:00:00+00:00,201
2020-09-18 00:00:00+00:00,202
2020-09-21 00:00:00+00:00,203
2020-09-22 00:00:00+00:00,205
2020-09-23 00:00:00+00:00,206
2020-09-24 00:00:00+00:00,211
2020-09-27 00:00:00+00:00,212
2020-09-28 00:00:00+00:00,213
2020-09-29 00:00:00+00:00,215
2020-09-30 00:00:00+00:00,216
2020-10-01 00:00:00+00:00,217
2020-10-02 00:00:00+00:00,218
2020-10-03 00:00:00+00:00,222
2020-10-04 00:00:00+00:00,223
2020-10-06 00:00:00+00:00,226
2020-10-07 00:00:00+00:00,231
2020-10-08 00:00:00+00:00,232
2020-10-09 00:00:00+00:00,234
2020-10-10 00:00:00+00:00,235
2020-10-11 00:00:00+00:00,237
2020-10-12 00:00:00+00:00,241
2020-10-13 00:00:00+00:00,245
2020-10-14 00:00:00+00:00,248
2020-10-15 00:00:00+00:00,253
2020-10-16 00:00:00+00:00,256
2020-10-17 00:00:00+00:00,260
2020-10-18 00:00:00+00:00,262
2020-10-19 00:00:00+00:00,267
2020-10-20 00:00:00+00:00,270
2020-10-21 00:00:00+00:00,271
2020-10-22 00:00:00+00:00,274
2020-10-23 00:00:00+00:00,279
2020-10-24 00:00:00+00:00,283
2020-10-25 00:00:00+00:00,285
2020-10-27 00:00:00+00:00,290
2020-10-28 00:00:00+00:00,292
2020-10-29 00:00:00+00:00,297
2020-10-30 00:00:00+00:00,367
2020-10-31 00:00:00+00:00,403
2020-11-01 00:00:00+00:00,420
2020-11-02 00:00:00+00:00,443
2020-11-03 00:00:00+00:00,457
2020-11-04 00:00:00+00:00,466
2020-11-05 00:00:00+00:00,477
2020-11-06 00:00:00+00:00,484
2020-11-07 00:00:00+00:00,489
2020-11-08 00:00:00+00:00,501
2020-11-09 00:00:00+00:00,509
2020-11-10 00:00:00+00:00,517
2020-11-11 00:00:00+00:00,524
2020-11-12 00:00:00+00:00,534
2020-11-13 00:00:00+00:00,544
2020-11-14 00:00:00+00:00,545
2020-11-15 00:00:00+00:00,551
2020-11-16 00:00:00+00:00,561
2020-11-17 00:00:00+00:00,570
2020-11-18 00:00:00+00:00,581
2020-11-19 00:00:00+00:00,586
2020-11-20 00:00:00+00:00,597
2020-11-21 00:00:00+00:00,600
2020-11-22 00:00:00+00:00,604
2020-11-23 00:00:00+00:00,618
2020-11-24 00:00:00+00:00,629
2020-11-25 00:00:00+00:00,635
2020-11-26 00:00:00+00:00,637
2020-11-27 00:00:00+00:00,638
2020-11-28 00:00:00+00:00,641
2020-11-29 00:00:00+00:00,643
2020-11-30 00:00:00+00:00,651
2020-12-01 00:00:00+00:00,657
2020-12-02 00:00:00+00:00,662
2020-12-03 00:00:00+00:00,668
2020-12-04 00:00:00+00:00,673
2020-12-05 00:00:00+00:00,676
2020-12-06 00:00:00+00:00,678
2020-12-07 00:00:00+00:00,682
2020-12-08 00:00:00+00:00,687
2020-12-09 00:00:00+00:00,692
2020-12-10 00:00:00+00:00,699
2020-12-11 00:00:00+00:00,704
2020-12-12 00:00:00+00:00,709
2020-12-13 00:00:00+00:00,712
2020-12-14 00:00:00+00:00,719
2020-12-15 00:00:00+00:00,721
2020-12-16 00:00:00+00:00,725
2020-12-17 00:00:00+00:00,730
2020-12-18 00:00:00+00:00,733
2020-12-19 00:00:00+00:00,735
2020-12-20 00:00:00+00:00,743
2020-12-21 00:00:00+00:00,749
2020-12-22 00:00:00+00:00,753
2020-12-23 00:00:00+00:00,758
2020-12-24 00:00:00+00:00,762
2020-12-25 00:00:00+00:00,765
2020-12-26 00:00:00+00:00,767
2020-12-27 00:00:00+00:00,768
2020-12-28 00:00:00+00:00,770
2020-12-29 00:00:00+00:00,772
2020-12-30 00:00:00+00:00,773
2020-12-31 00:00:00+00:00,776
2021-01-01 00:00:00+00:00,777
2021-01-02 00:00:00+00:00,780
2021-01-03 00:00:00+00:00,783
2021-01-04 00:00:00+00:00,787
2021-01-05 00:00:00+00:00,792
2021-01-06 00:00:00+00:00,802
2021-01-07 00:00:00+00:00,807
2021-01-08 00:00:00+00:00,811
2021-01-09 00:00:00+00:00,812
2021-01-10 00:00:00+00:00,814
2021-01-11 00:00:00+00:00,819
2021-01-12 00:00:00+00:00,828
2021-01-13 00:00:00+00:00,832
2021-01-14 00:00:00+00:00,838
2021-01-15 00:00:00+00:00,841
2021-01-16 00:00:00+00:00,844
2021-01-17 00:00:00+00:00,848
2021-01-18 00:00:00+00:00,853
2021-01-19 00:00:00+00:00,861
2021-01-20 00:00:00+00:00,868
2021-01-21 00:00:00+00:00,874
2021-01-22 00:00:00+00:00,881
2021-01-23 00:00:00+00:00,885
2021-01-24 00:00:00+00:00,890
2021-01-25 00:00:00+00:00,895
2021-01-26 00:00:00+00:00,896
2021-01-27 00:00:00+00:00,900
2021-01-28 00:00:00+00:00,911
2021-01-29 00:00:00+00:00,917
2021-01-30 00:00:00+00:00,918
2021-01-31 00:00:00+00:00,922
2021-02-01 00:00:00+00:00,928
2021-02-02 00:00:00+00:00,932
2021-02-03 00:00:00+00:00,949
2021-02-04 00:00:00+00:00,957
2021-02-05 00:00:00+00:00,962
2021-02-06 00:00:00+00:00,964
2021-02-07 00:00:00+00:00,965
2021-02-08 00:00:00+00:00,973
2021-02-09 00:00:00+00:00,975
2021-02-10 00:00:00+00:00,983
2021-02-11 00:00:00+00:00,992
2021-02-12 00:00:00+00:00,995
2021-02-13 00:00:00+00:00,1000
2021-02-14 00:00:00+00:00,1003
2021-02-15 00:00:00+00:00,1009
2021-02-16 00:00:00+00:00,1014
2021-02-17 00:00:00+00:00,1022
2021-02-18 00:00:00+00:00,1025
2021-02-19 00:00:00+00:00,1033
2021-02-20 00:00:00+00:00,1036
2021-02-21 00:00:00+00:00,1044
2021-02-22 00:00:00+00:00,1050
2021-02-23 00:00:00+00:00,1066
2021-02-24 00:00:00+00:00,1074
2021-02-25 00:00:00+00:00,1082
2021-02-26 00:00:00+00:00,1086
2021-02-27 00:00:00+00:00,1092
2021-02-28 00:00:00+00:00,1096
2021-03-01 00:00:00+00:00,1106
2021-03-02 00:00:00+00:00,1111
2021-03-03 00:00:00+00:00,1117
2021-03-04 00:00:00+00:00,1120
2021-03-05 00:00:00+00:00,1129
2021-03-06 00:00:00+00:00,1133
2021-03-07 00:00:00+00:00,1138
2021-03-08 00:00:00+00:00,1148
2021-03-09 00:00:00+00:00,1151
2021-03-10 00:00:00+00:00,1160
2021-03-11 00:00:00+00:00,1169
2021-03-12 00:00:00+00:00,1176
2021-03-13 00:00:00+00:00,1184
2021-03-14 00:00:00+00:00,1190
2021-03-15 00:00:00+00:00,1193
2021-03-16 00:00:00+00:00,1195
2021-03-17 00:00:00+00:00,1197
2021-03-18 00:00:00+00:00,1209
2021-03-19 00:00:00+00:00,1222
2021-03-20 00:00:00+00:00,1227
2021-03-21 00:00:00+00:00,1232
2021-03-22 00:00:00+00:00,1244
2021-03-23 00:00:00+00:00,1249
2021-03-24 00:00:00+00:00,1257
2021-03-25 00:00:00+00:00,1263
2021-03-26 00:00:00+00:00,1270
2021-03-27 00:00:00+00:00,1274
2021-03-28 00:00:00+00:00,1281
2021-03-29 00:00:00+00:00,1286
2021-03-30 00:00:00+00:00,1290
2021-03-31 00:00:00+00:00,1299
2021-04-01 00:00:00+00:00,1307
2021-04-02 00:00:00+00:00,1314
2021-04-03 00:00:00+00:00,1320
2021-04-04 00:00:00+00:00,1322
2021-04-05 00:00:00+00:00,1328
2021-04-06 00:00:00+00:00,1337
2021-04-07 00:00:00+00:00,1346
2021-04-08 00:00:00+00:00,1360
2021-04-09 00:00:00+00:00,1365
2021-04-10 00:00:00+00:00,1372
2021-04-11 00:00:00+00:00,1379
2021-04-12 00:00:00+00:00,1387
2021-04-13 00:00:00+00:00,1395
2021-04-14 00:00:00+00:00,1403
2021-04-15 00:00:00+00:00,1413
2021-04-16 00:00:00+00:00,1422
2021-04-17 00:00:00+00:00,1424
2021-04-18 00:00:00+00:00,1427
2021-04-19 00:00:00+00:00,1433
2021-04-20 00:00:00+00:00,1437
2021-04-21 00:00:00+00:00,1443
2021-04-22 00:00:00+00:00,1447
2021-04-23 00:00:00+00:00,1456
2021-04-24 00:00:00+00:00,1461
2021-04-25 00:00:00+00:00,1463
2021-04-26 00:00:00+00:00,1469
2021-04-27 00:00:00+00:00,1475
2021-04-28 00:00:00+00:00,1479
2021-04-29 00:00:00+00:00,1487
2021-04-30 00:00:00+00:00,1492
2021-05-01 00:00:00+00:00,1493
2021-05-03 00:00:00+00:00,1497
2021-05-04 00:00:00+00:00,1504
2021-05-05 00:00:00+00:00,1510
2021-05-06 00:00:00+00:00,1515
2021-05-07 00:00:00+00:00,1520
2021-05-08 00:00:00+00:00,1523
2021-05-09 00:00:00+00:00,1525
2021-05-10 00:00:00+00:00,1530
2021-05-11 00:00:00+00:00,1533
2021-05-12 00:00:00+00:00,1538
2021-05-13 00:00:00+00:00,1541
2021-05-14 00:00:00+00:00,1547
2021-05-15 00:00:00+00:00,1549
2021-05-16 00:00:00+00:00,1552
2021-05-17 00:00:00+00:00,1555
2021-05-18 00:00:00+00:00,1560
2021-05-19 00:00:00+00:00,1565
2021-05-20 00:00:00+00:00,1570
2021-05-21 00:00:00+00:00,1571
2021-05-22 00:00:00+00:00,1574
2021-05-23 00:00:00+00:00,1576
2021-05-24 00:00:00+00:00,1578
2021-05-25 00:00:00+00:00,1583
2021-05-26 00:00:00+00:00,1589
2021-05-27 00:00:00+00:00,1591
2021-05-28 00:00:00+00:00,1595
2021-05-29 00:00:00+00:00,1596
2021-05-30 00:00:00+00:00,1597
2021-05-31 00:00:00+00:00,1600
2021-06-01 00:00:00+00:00,1603
2021-06-02 00:00:00+00:00,1607
2021-06-03 00:00:00+00:00,1609
2021-06-04 00:00:00+00:00,1619
2021-06-05 00:00:00+00:00,1622
2021-06-06 00:00:00+00:00,1623
2021-06-07 00:00:00+00:00,1628
2021-06-08 00:00:00+00:00,1635
2021-06-09 00:00:00+00:00,1638
2021-06-10 00:00:00+00:00,1643
2021-06-12 00:00:00+00:00,1644
2021-06-14 00:00:00+00:00,1646
2021-06-15 00:00:00+00:00,1650
2021-06-16 00:00:00+00:00,1655
2021-06-17 00:00:00+00:00,1657
2021-06-18 00:00:00+00:00,1658
2021-06-19 00:00:00+00:00,1659
2021-06-20 00:00:00+00:00,1661
2021-06-21 00:00:00+00:00,1662
2021-06-22 00:00:00+00:00,1663
2021-06-23 00:00:00+00:00,1668
2021-06-24 00:00:00+00:00,1669
2021-06-25 00:00:00+00:00,1671
2021-06-26 00:00:00+00:00,1675
2021-06-27 00:00:00+00:00,1677
2021-06-28 00:00:00+00:00,1679
2021-06-29 00:00:00+00:00,1682
2021-06-30 00:00:00+00:00,1683
2021-07-01 00:00:00+00:00,1686
2021-07-02 00:00:00+00:00,1694
2021-07-03 00:00:00+00:00,1698
2021-07-04 00:00:00+00:00,1701
2021-07-05 00:00:00+00:00,1708
2021-07-07 00:00:00+00:00,1714
2021-07-08 00:00:00+00:00,1721
2021-07-09 00:00:00+00:00,1725
2021-07-10 00:00:00+00:00,1729
2021-07-11 00:00:00+00:00,1733
2021-07-12 00:00:00+00:00,1741
2021-07-13 00:00:00+00:00,1749
2021-07-15 00:00:00+00:00,1754
2021-07-16 00:00:00+00:00,1761
2021-07-17 00:00:00+00:00,1765
2021-07-18 00:00:00+00:00,1767
2021-07-19 00:00:00+00:00,1775
2021-07-20 00:00:00+00:00,1778
2021-07-21 00:00:00+00:00,1781
2021-07-22 00:00:00+00:00,1787
2021-07-23 00:00:00+00:00,1791
2021-07-24 00:00:00+00:00,1793
2021-07-25 00:00:00+00:00,1799
2021-07-26 00:00:00+00:00,1800
2021-07-27 00:00:00+00:00,1802
2021-07-28 00:00:00+00:00,1807
2021-07-29 00:00:00+00:00,1808
2021-07-30 00:00:00+00:00,1813
2021-07-31 00:00:00+00:00,1817
2021-08-01 00:00:00+00:00,1822
2021-08-02 00:00:00+00:00,1826
2021-08-03 00:00:00+00:00,1833
2021-08-04 00:00:00+00:00,1837
2021-08-06 00:00:00+00:00,1840
2021-08-07 00:00:00+00:00,1841
2021-08-08 00:00:00+00:00,1842
2021-08-09 00:00:00+00:00,1844
2021-08-11 00:00:00+00:00,1847
2021-08-12 00:00:00+00:00,1853
2021-08-13 00:00:00+00:00,1856
2021-08-14 00:00:00+00:00,1858
2021-08-15 00:00:00+00:00,1860
2021-08-17 00:00:00+00:00,1866
2021-08-18 00:00:00+00:00,1870
2021-08-19 00:00:00+00:00,1872
2021-08-20 00:00:00+00:00,1879
2021-08-21 00:00:00+00:00,1881
2021-08-22 00:00:00+00:00,1882
2021-08-23 00:00:00+00:00,1888
2021-08-24 00:00:00+00:00,1889
2021-08-25 00:00:00+00:00,1894
2021-08-26 00:00:00+00:00,1902
2021-08-27 00:00:00+00:00,1904
2021-08-28 00:00:00+00:00,1908
2021-08-29 00:00:00+00:00,1909
2021-08-30 00:00:00+00:00,1913
2021-08-31 00:00:00+00:00,1919
2021-09-01 00:00:00+00:00,1923
2021-09-02 00:00:00+00:00,1925
2021-09-03 00:00:00+00:00,1929
2021-09-04 00:00:00+00:00,1930
2021-09-05 00:00:00+00:00,1931
2021-09-07 00:00:00+00:00,1933
2021-09-08 00:00:00+00:00,1939
2021-09-09 00:00:00+00:00,1944
2021-09-10 00:00:00+00:00,1951
2021-09-11 00:00:00+00:00,1954
2021-09-12 00:00:00+00:00,1956
2021-09-13 00:00:00+00:00,1958
2021-09-14 00:00:00+00:00,1967
2021-09-15 00:00:00+00:00,1971
2021-09-16 00:00:00+00:00,1973
2021-09-17 00:00:00+00:00,1974
2021-09-18 00:00:00+00:00,1978
2021-09-19 00:00:00+00:00,1979
2021-09-20 00:00:00+00:00,1982
2021-09-21 00:00:00+00:00,1985
2021-09-22 00:00:00+00:00,1987
2021-09-23 00:00:00+00:00,1989
2021-09-24 00:00:00+00:00,1992
2021-09-25 00:00:00+00:00,2003
2021-09-26 00:00:00+00:00,2009
2021-09-27 00:00:00+00:00,2014
2021-09-28 00:00:00+00:00,2022
2021-09-29 00:00:00+00:00,2029
2021-09-30 00:00:00+00:00,2037
2021-10-01 00:00:00+00:00,2041
2021-10-03 00:00:00+00:00,2042
2021-10-04 00:00:00+00:00,2045
2021-10-05 00:00:00+00:00,2050
2021-10-06 00:00:00+00:00,2053
2021-10-07 00:00:00+00:00,2056
2021-10-08 00:00:00+00:00,2060
2021-10-09 00:00:00+00:00,2067
2021-10-10 00:00:00+00:00,2071
2021-10-11 00:00:00+00:00,2076
2021-10-12 00:00:00+00:00,2082
2021-10-13 00:00:00+00:00,2084
2021-10-14 00:00:00+00:00,2094
2021-10-15 00:00:00+00:00,2098
2021-10-16 00:00:00+00:00,2099
2021-10-17 00:00:00+00:00,2102
2021-10-18 00:00:00+00:00,2106
2021-10-19 00:00:00+00:00,2114
2021-10-20 00:00:00+00:00,2123
2021-10-21 00:00:00+00:00,2133
2021-10-22 00:00:00+00:00,2140
2021-10-23 00:00:00+00:00,2145
2021-10-24 00:00:00+00:00,2148
2021-10-25 00:00:00+00:00,2149
2021-10-26 00:00:00+00:00,2150
2021-10-27 00:00:00+00:00,2156
2021-10-28 00:00:00+00:00,2161
2021-10-29 00:00:00+00:00,2164
2021-10-30 00:00:00+00:00,2167
2021-10-31 00:00:00+00:00,2170
2021-11-01 00:00:00+00:00,2175
2021-11-02 00:00:00+00:00,2181
2021-11-03 00:00:00+00:00,2190
2021-11-04 00:00:00+00:00,2192
2021-11-05 00:00:00+00:00,2201
2021-11-06 00:00:00+00:00,2205
2021-11-07 00:00:00+00:00,2207
2021-11-08 00:00:00+00:00,2210
2021-11-09 00:00:00+00:00,2213
2021-11-10 00:00:00+00:00,2215
2021-11-11 00:00:00+00:00,2224
2021-11-12 00:00:00+00:00,2228
2021-11-13 00:00:00+00:00,2231
2021-11-14 00:00:00+00:00,2233
2021-11-15 00:00:00+00:00,2238
2021-11-16 00:00:00+00:00,2240
2021-11-17 00:00:00+00:00,2247
2021-11-18 00:00:00+00:00,2263
2021-11-19 00:00:00+00:00,2266
2021-11-20 00:00:00+00:00,2270
2021-11-21 00:00:00+00:00,2273
2021-11-22 00:00:00+00:00,2279
2021-11-23 00:00:00+00:00,2285
2021-11-24 00:00:00+00:00,2290
2021-11-25 00:00:00+00:00,2296
2021-11-26 00:00:00+00:00,2297
2021-11-27 00:00:00+00:00,2299
2021-11-28 00:00:00+00:00,2302
2021-11-29 00:00:00+00:00,2304
2021-11-30 00:00:00+00:00,2308
2021-12-01 00:00:00+00:00,2316
2021-12-02 00:00:00+00:00,2321
2021-12-03 00:00:00+00:00,2328
2021-12-04 00:00:00+00:00,2330
2021-12-05 00:00:00+00:00,2333
2021-12-06 00:00:00+00:00,2340
2021-12-07 00:00:00+00:00,2353
2021-12-08 00:00:00+00:00,2360
2021-12-09 00:00:00+00:00,2366
2021-12-10 00:00:00+00:00,2367
2021-12-11 00:00:00+00:00,2370
2021-12-12 00:00:00+00:00,2372
2021-12-13 00:00:00+00:00,2377
2021-12-14 00:00:00+00:00,2384
2021-12-15 00:00:00+00:00,2391
2021-12-16 00:00:00+00:00,2395
2021-12-17 00:00:00+00:00,2397
2021-12-18 00:00:00+00:00,2398
2021-12-19 00:00:00+00:00,2402
2021-12-20 00:00:00+00:00,2405
2021-12-21 00:00:00+00:00,2410
2021-12-22 00:00:00+00:00,2415
2021-12-23 00:00:00+00:00,2422
2021-12-24 00:00:00+00:00,2425
2021-12-25 00:00:00+00:00,2427
2021-12-26 00:00:00+00:00,2430
2021-12-27 00:00:00+00:00,2435
2021-12-28 00:00:00+00:00,2436
2021-12-29 00:00:00+00:00,2438
2021-12-30 00:00:00+00:00,2440
2021-12-31 00:00:00+00:00,2441
2022-01-01 00:00:00+00:00,2444
2022-01-02 00:00:00+00:00,2445
2022-01-03 00:00:00+00:00,2449
2022-01-04 00:00:00+00:00,2457
2022-01-05 00:00:00+00:00,2462
2022-01-06 00:00:00+00:00,2466
2022-01-07 00:00:00+00:00,2470
2022-01-08 00:00:00+00:00,2473
2022-01-09 00:00:00+00:00,2479
2022-01-10 00:00:00+00:00,2482
2022-01-11 00:00:00+00:00,2484
2022-01-12 00:00:00+00:00,2490
2022-01-13 00:00:00+00:00,2497
2022-01-14 00:00:00+00:00,2516
2022-01-15 00:00:00+00:00,2522
2022-01-16 00:00:00+00:00,2526
2022-01-17 00:00:00+00:00,2533
2022-01-18 00:00:00+00:00,2540
2022-01-19 00:00:00+00:00,2545
2022-01-20 00:00:00+00:00,2553
2022-01-21 00:00:00+00:00,2558
2022-01-22 00:00:00+00:00,2560
2022-01-23 00:00:00+00:00,2564
2022-01-24 00:00:00+00:00,2574
2022-01-25 00:00:00+00:00,2576
2022-01-26 00:00:00+00:00,2581
2022-01-27 00:00:00+00:00,2585
2022-01-28 00:00:00+00:00,2587
2022-01-29 00:00:00+00:00,2589
2022-01-30 00:00:00+00:00,2594
2022-01-31 00:00:00+00:00,2598
2022-02-01 00:00:00+00:00,2601
2022-02-02 00:00:00+00:00,2607
2022-02-03 00:00:00+00:00,2614
2022-02-04 00:00:00+00:00,2620
2022-02-05 00:00:00+00:00,2626
2022-02-06 00:00:00+00:00,2632
2022-02-07 00:00:00+00:00,2644
2022-02-08 00:00:00+00:00,2650
2022-02-09 00:00:00+00:00,2653
2022-02-10 00:00:00+00:00,2658
2022-02-11 00:00:00+00:00,2669
2022-02-12 00:00:00+00:00,2670
2022-02-13 00:00:00+00:00,2673
2022-02-14 00:00:00+00:00,2676
2022-02-15 00:00:00+00:00,2683
2022-02-16 00:00:00+00:00,2689
2022-02-17 00:00:00+00:00,2693
2022-02-18 00:00:00+00:00,2696
2022-02-19 00:00:00+00:00,2698
2022-02-20 00:00:00+00:00,2701
2022-02-21 00:00:00+00:00,2704
2022-02-22 00:00:00+00:00,2711
2022-02-23 00:00:00+00:00,2716
2022-02-24 00:00:00+00:00,2720
2022-02-25 00:00:00+00:00,2723
2022-02-26 00:00:00+00:00,2727
2022-02-27 00:00:00+00:00,2729
2022-02-28 00:00:00+00:00,2738
2022-03-01 00:00:00+00:00,2748
2022-03-02 00:00:00+00:00,2759
2022-03-03 00:00:00+00:00,2766
2022-03-04 00:00:00+00:00,2773
2022-03-05 00:00:00+00:00,2777
2022-03-06 00:00:00+00:00,2780
2022-03-07 00:00:00+00:00,2783
2022-03-08 00:00:00+00:00,2788
2022-03-09 00:00:00+00:00,2792
2022-03-10 00:00:00+00:00,2796
2022-03-11 00:00:00+00:00,2800
2022-03-12 00:00:00+00:00,2805
2022-03-13 00:00:00+00:00,2810
2022-03-14 00:00:00+00:00,2813
2022-03-15 00:00:00+00:00,2818
2022-03-16 00:00:00+00:00,2826
2022-03-17 00:00:00+00:00,2832
2022-03-18 00:00:00+00:00,2834
2022-03-19 00:00:00+00:00,2837
2022-03-20 00:00:00+00:00,2841
2022-03-21 00:00:00+00:00,2848
2022-03-22 00:00:00+00:00,2856
2022-03-23 00:00:00+00:00,2863
2022-03-24 00:00:00+00:00,2873
2022-03-25 00:00:00+00:00,2879
2022-03-26 00:00:00+00:00,2882
2022-03-27 00:00:00+00:00,2886
2022-03-28 00:00:00+00:00,2887
2022-03-29 00:00:00+00:00,2894
2022-03-30 00:00:00+00:00,2901
2022-03-31 00:00:00+00:00,2906
2022-04-01 00:00:00+00:00,2918
2022-04-02 00:00:00+00:00,2921
2022-04-03 00:00:00+00:00,2923
2022-04-04 00:00:00+00:00,2927
2022-04-05 00:00:00+00:00,2936
2022-04-06 00:00:00+00:00,2939
2022-04-07 00:00:00+00:00,2944
2022-04-08 00:00:00+00:00,2949
2022-04-09 00:00:00+00:00,2952
2022-04-10 00:00:00+00:00,2954
2022-04-11 00:00:00+00:00,2955
2022-04-12 00:00:00+00:00,2957
2022-04-13 00:00:00+00:00,2962
2022-04-14 00:00:00+00:00,2963
2022-04-15 00:00:00+00:00,2967
2022-04-16 00:00:00+00:00,2969
2022-04-17 00:00:00+00:00,2974
2022-04-18 00:00:00+00:00,2982
2022-04-19 00:00:00+00:00,2986
2022-04-20 00:00:00+00:00,2993
2022-04-21 00:00:00+00:00,3003
2022-04-22 00:00:00+00:00,3007
2022-04-23 00:00:00+00:00,3008
2022-04-24 00:00:00+00:00,3010
2022-04-25 00:00:00+00:00,3016
2022-04-26 00:00:00+00:00,3021
2022-04-27 00:00:00+00:00,3026
2022-04-28 00:00:00+00:00,3032
2022-04-29 00:00:00+00:00,3038
2022-04-30 00:00:00+00:00,3047
2022-05-01 00:00:00+00:00,3049
2022-05-02 00:00:00+00:00,3056
2022-05-03 00:00:00+00:00,3063
2022-05-04 00:00:00+00:00,3066
2022-05-05 00:00:00+00:00,3072
2022-05-06 00:00:00+00:00,3080
2022-05-07 00:00:00+00:00,3082
2022-05-08 00:00:00+00:00,3085
2022-05-09 00:00:00+00:00,3092
2022-05-10 00:00:00+00:00,3100
2022-05-11 00:00:00+00:00,3108
2022-05-12 00:00:00+00:00,3117
2022-05-13 00:00:00+00:00,3124
2022-05-14 00:00:00+00:00,3137
2022-05-15 00:00:00+00:00,3146
2022-05-16 00:00:00+00:00,3153
2022-05-17 00:00:00+00:00,3161
2022-05-18 00:00:00+00:00,3169
2022-05-19 00:00:00+00:00,3186
2022-05-20 00:00:00+00:00,3196
2022-05-21 00:00:00+00:00,3202
2022-05-22 00:00:00+00:00,3206
2022-05-23 00:00:00+00:00,3212
2022-05-24 00:00:00+00:00,3220
2022-05-25 00:00:00+00:00,3224
2022-05-26 00:00:00+00:00,3228
2022-05-27 00:00:00+00:00,3233
2022-05-28 00:00:00+00:00,3236
2022-05-29 00:00:00+00:00,3239
2022-05-30 00:00:00+00:00,3244
2022-05-31 00:00:00+00:00,3250
2022-06-01 00:00:00+00:00,3258
2022-06-02 00:00:00+00:00,3267
2022-06-03 00:00:00+00:00,3270
2022-06-04 00:00:00+00:00,3273
2022-06-05 00:00:00+00:00,3274
2022-06-06 00:00:00+00:00,3276
2022-06-07 00:00:00+00:00,3281
2022-06-08 00:00:00+00:00,3287
2022-06-09 00:00:00+00:00,3293
2022-06-10 00:00:00+00:00,3299
2022-06-11 00:00:00+00:00,3300
2022-06-12 00:00:00+00:00,3304
2022-06-13 00:00:00+00:00,3310
2022-06-14 00:00:00+00:00,3314
2022-06-15 00:00:00+00:00,3317
2022-06-16 00:00:00+00:00,3320
2022-06-17 00:00:00+00:00,3326
2022-06-18 00:00:00+00:00,3329
2022-06-19 00:00:00+00:00,3331
2022-06-20 00:00:00+00:00,3332
2022-06-21 00:00:00+00:00,3342
2022-06-22 00:00:00+00:00,3347
2022-06-23 00:00:00+00:00,3349
2022-06-24 00:00:00+00:00,3350
2022-06-25 00:00:00+00:00,3352
2022-06-27 00:00:00+00:00,3355
2022-06-28 00:00:00+00:00,3359
2022-06-29 00:00:00+00:00,3367
2022-06-30 00:00:00+00:00,3369
