referrer,views_total,views_unique
Google,5610,2722
github.com,377,164
fluxcd.io,168,75
DuckDuckGo,104,69
Bing,92,45
charts.fluxcd.io,85,20
gitops.tech,41,38
search.brave.com,39,19
weave.works,21,14
cx-jira.cisco.com,20,1
