referrer,views_total,views_unique
Google,5226,3062
github.com,260,147
DuckDuckGo,129,83
Bing,110,58
fluxcd.io,96,53
charts.fluxcd.io,52,13
search.brave.com,42,23
gitops.tech,41,39
cn.bing.com,33,29
youtube.com,21,7
