referrer,views_total,views_unique
Google,5404,2648
github.com,523,224
DuckDuckGo,174,77
fluxcd.io,84,56
Bing,74,52
charts.fluxcd.io,63,9
gitops.tech,35,27
developer.aliyun.com,21,3
cn.bing.com,20,17
collabnix.github.io,20,14
