referrer,views_total,views_unique
Google,5291,3067
github.com,417,199
fluxcd.io,180,73
DuckDuckGo,126,79
charts.fluxcd.io,116,18
Bing,104,68
search.brave.com,59,29
gitops.tech,56,46
cn.bing.com,36,15
hub.docker.com,22,5
