referrer,views_total,views_unique
Google,7212,3455
github.com,896,398
DuckDuckGo,221,139
fluxcd.io,109,67
Bing,103,71
gitops.tech,88,69
collabnix.github.io,30,18
charts.fluxcd.io,28,5
medium.com,24,19
engine.presearch.org,23,14
