referrer,views_total,views_unique
Google,5227,2696
github.com,341,149
DuckDuckGo,125,72
fluxcd.io,111,44
Bing,105,53
gitops.tech,64,57
search.brave.com,39,21
pkg.go.dev,31,4
yandex.ru,22,13
cn.bing.com,21,18
