referrer,views_total,views_unique
Google,5146,2772
github.com,706,315
DuckDuckGo,98,56
Bing,78,59
fluxcd.io,67,47
gitops.tech,61,39
charts.fluxcd.io,23,7
youtube.com,20,5
weave.works,17,15
medium.com,17,12
