referrer,views_total,views_unique
Google,5993,2783
github.com,404,180
fluxcd.io,196,86
DuckDuckGo,111,75
charts.fluxcd.io,98,21
Bing,97,48
gitops.tech,43,40
search.brave.com,33,17
weave.works,23,15
cx-jira.cisco.com,20,1
