referrer,views_total,views_unique
Google,5207,2783
github.com,670,291
DuckDuckGo,125,58
fluxcd.io,82,46
Bing,75,55
gitops.tech,53,39
weave.works,25,17
cn.bing.com,24,12
charts.fluxcd.io,22,6
youtube.com,14,2
