referrer,views_total,views_unique
Google,5510,2920
github.com,893,338
DuckDuckGo,145,76
fluxcd.io,101,53
Bing,46,40
gitops.tech,44,38
weave.works,21,13
medium.com,18,17
StartPage,16,9
bleepcoder.com,13,1
