referrer,views_total,views_unique
Google,6793,3433
github.com,984,415
DuckDuckGo,278,154
fluxcd.io,125,72
charts.fluxcd.io,112,23
gitops.tech,95,76
Bing,93,63
medium.com,32,23
collabnix.github.io,26,20
ecosia.org,24,11
