referrer,views_total,views_unique
Google,5465,3036
github.com,232,136
DuckDuckGo,122,63
Bing,121,61
fluxcd.io,85,47
charts.fluxcd.io,79,16
search.brave.com,65,30
gitops.tech,42,31
cn.bing.com,24,23
dev.azure.com,24,1
