referrer,views_total,views_unique
Google,6637,3509
github.com,1087,422
DuckDuckGo,248,140
fluxcd.io,134,70
Bing,101,53
gitops.tech,94,61
charts.fluxcd.io,64,19
weave.works,30,21
collabnix.github.io,26,18
libhunt.com,24,2
