referrer,views_total,views_unique
Google,5808,3023
github.com,1012,364
DuckDuckGo,188,95
fluxcd.io,85,49
Bing,76,46
gitops.tech,62,46
libhunt.com,26,4
StartPage,22,12
charts.fluxcd.io,19,9
jira.ruckuswireless.com,19,2
