referrer,views_total,views_unique
Google,5718,3177
github.com,351,192
fluxcd.io,198,73
DuckDuckGo,166,85
Bing,106,72
charts.fluxcd.io,100,16
search.brave.com,53,32
gitops.tech,42,39
collabnix.github.io,19,18
yandex.ru,18,11
