referrer,views_total,views_unique
Google,7287,3714
github.com,990,395
DuckDuckGo,241,160
fluxcd.io,127,62
Bing,126,80
gitops.tech,107,78
charts.fluxcd.io,63,20
medium.com,41,23
engine.presearch.org,33,24
thenewstack.io,26,18
