url_path,views_total,views_unique
/fluxcd/flux,1483,1086
/fluxcd/flux/issues/3111,508,404
/fluxcd/flux/issues/2512,371,315
/fluxcd/flux/releases,324,197
/fluxcd/flux/search,139,47
/fluxcd/flux/issues,132,77
/fluxcd/flux/tree/master/chart/flux,122,72
/fluxcd/flux/issues/3582,113,99
/fluxcd/flux/issues/1071,88,66
/fluxcd/flux/issues/3564,75,69
