time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-08-01 00:00:00+00:00,46997,170,646,385
2022-08-02 00:00:00+00:00,46197,193,766,401
2022-08-03 00:00:00+00:00,52047,187,772,401
2022-08-04 00:00:00+00:00,61354,200,942,465
2022-08-05 00:00:00+00:00,61947,169,653,370
2022-08-06 00:00:00+00:00,57636,164,199,120
2022-08-07 00:00:00+00:00,57667,160,246,127
2022-08-08 00:00:00+00:00,60215,168,896,428
2022-08-09 00:00:00+00:00,47985,176,840,468
2022-08-10 00:00:00+00:00,46202,176,1142,535
2022-08-11 00:00:00+00:00,46350,162,890,477
2022-08-12 00:00:00+00:00,45823,159,657,404
2022-08-13 00:00:00+00:00,42484,145,292,119
2022-08-14 00:00:00+00:00,37966,138,148,101
