referrer,views_total,views_unique
Google,5359,2883
github.com,304,153
fluxcd.io,123,61
DuckDuckGo,102,80
Bing,97,57
gitops.tech,64,56
charts.fluxcd.io,46,11
search.brave.com,31,18
cn.bing.com,21,17
youtube.com,17,10
