time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-27 00:00:00+00:00,49156,144,256,140
2022-02-28 00:00:00+00:00,51898,159,989,481
2022-03-01 00:00:00+00:00,55979,152,1009,528
2022-03-02 00:00:00+00:00,54114,148,1076,560
2022-03-03 00:00:00+00:00,55980,158,1231,501
2022-03-04 00:00:00+00:00,56328,133,1048,463
2022-03-05 00:00:00+00:00,54257,128,254,155
2022-03-06 00:00:00+00:00,53605,122,308,178
2022-03-07 00:00:00+00:00,55922,137,1001,514
2022-03-08 00:00:00+00:00,55384,164,1147,569
2022-03-09 00:00:00+00:00,55871,151,1143,590
2022-03-10 00:00:00+00:00,55972,150,1277,611
2022-03-11 00:00:00+00:00,57582,138,980,485
2022-03-12 00:00:00+00:00,52467,128,349,173
