referrer,views_total,views_unique
Google,5638,2811
github.com,614,246
DuckDuckGo,175,70
fluxcd.io,89,55
Bing,77,53
gitops.tech,39,32
charts.fluxcd.io,39,7
cn.bing.com,32,20
developer.aliyun.com,19,1
search.brave.com,15,7
