time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-02 00:00:00+00:00,57113,156,809,438
2022-11-03 00:00:00+00:00,56623,158,671,385
2022-11-04 00:00:00+00:00,57684,151,720,352
2022-11-05 00:00:00+00:00,51789,144,123,101
2022-11-06 00:00:00+00:00,50997,135,231,127
2022-11-07 00:00:00+00:00,57979,157,707,389
2022-11-08 00:00:00+00:00,57633,155,682,398
2022-11-09 00:00:00+00:00,57439,148,790,393
2022-11-10 00:00:00+00:00,57432,158,1033,426
2022-11-11 00:00:00+00:00,54473,143,581,327
2022-11-12 00:00:00+00:00,50192,142,124,98
2022-11-13 00:00:00+00:00,49923,134,214,128
2022-11-14 00:00:00+00:00,55218,142,699,404
2022-11-15 00:00:00+00:00,49378,136,854,430
