referrer,views_total,views_unique
Google,5452,2707
github.com,443,167
fluxcd.io,213,75
DuckDuckGo,96,69
charts.fluxcd.io,93,22
Bing,76,38
gitops.tech,44,41
search.brave.com,43,21
cn.bing.com,20,18
cx-jira.cisco.com,20,1
