referrer,views_total,views_unique
Google,5553,2971
github.com,740,329
DuckDuckGo,112,61
fluxcd.io,81,52
Bing,80,60
gitops.tech,63,41
weave.works,27,18
charts.fluxcd.io,22,6
youtube.com,20,5
medium.com,15,12
