referrer,views_total,views_unique
Google,5541,2929
github.com,317,163
fluxcd.io,142,68
DuckDuckGo,131,67
Bing,122,83
search.brave.com,61,29
charts.fluxcd.io,53,16
gitops.tech,37,32
cn.bing.com,29,23
almweb1.ipc.com,20,2
