referrer,views_total,views_unique
Google,5292,2937
github.com,269,156
fluxcd.io,119,60
DuckDuckGo,107,82
Bing,99,50
charts.fluxcd.io,55,14
gitops.tech,52,47
search.brave.com,35,19
cn.bing.com,26,21
youtube.com,16,10
