referrer,views_total,views_unique
Google,5717,2730
github.com,426,193
fluxcd.io,309,81
DuckDuckGo,161,76
Bing,95,54
charts.fluxcd.io,64,12
gitops.tech,36,32
collabnix.github.io,21,16
qiita.com,17,11
presearch.com,17,6
