referrer,views_total,views_unique
Google,6090,3103
github.com,758,339
DuckDuckGo,245,135
fluxcd.io,118,59
charts.fluxcd.io,109,25
gitops.tech,84,71
Bing,78,56
medium.com,34,23
gimlet.io,32,2
agiratech.com,30,3
