referrer,views_total,views_unique
Google,7898,3795
github.com,938,427
DuckDuckGo,216,150
fluxcd.io,120,73
Bing,98,66
gitops.tech,92,78
medium.com,43,20
charts.fluxcd.io,34,9
weave.works,26,18
collabnix.github.io,26,12
