referrer,views_total,views_unique
Google,5351,2685
github.com,668,262
DuckDuckGo,136,65
fluxcd.io,88,50
Bing,70,50
charts.fluxcd.io,38,6
gitops.tech,37,32
cn.bing.com,29,16
weave.works,20,11
medium.com,16,13
