referrer,views_total,views_unique
Google,4694,2510
github.com,771,302
DuckDuckGo,132,71
fluxcd.io,84,49
gitops.tech,52,35
Bing,44,36
medium.com,20,16
weave.works,18,10
presearch.com,14,10
StartPage,13,6
