referrer,views_total,views_unique
Google,5405,2583
github.com,402,182
fluxcd.io,303,78
DuckDuckGo,157,75
Bing,92,53
charts.fluxcd.io,70,13
gitops.tech,30,26
collabnix.github.io,23,17
qiita.com,17,11
weave.works,13,11
