referrer,views_total,views_unique
Google,4964,2677
github.com,296,157
DuckDuckGo,126,68
Bing,99,50
fluxcd.io,79,31
gitops.tech,58,54
search.brave.com,42,23
pkg.go.dev,32,5
charts.fluxcd.io,27,14
cn.bing.com,25,19
