referrer,views_total,views_unique
Google,5779,2979
github.com,295,178
fluxcd.io,151,67
DuckDuckGo,142,87
Bing,107,72
gitops.tech,51,41
fluxcd.github.io,51,2
charts.fluxcd.io,50,16
search.brave.com,40,24
cn.bing.com,35,29
