referrer,views_total,views_unique
Google,5886,3023
github.com,304,176
fluxcd.io,147,66
DuckDuckGo,146,90
Bing,103,73
charts.fluxcd.io,52,18
gitops.tech,51,39
fluxcd.github.io,51,2
cn.bing.com,34,28
search.brave.com,29,20
