referrer,views_total,views_unique
Google,5588,3014
github.com,735,323
DuckDuckGo,119,61
Bing,82,63
fluxcd.io,81,52
gitops.tech,64,42
weave.works,27,18
cn.bing.com,25,15
charts.fluxcd.io,22,6
youtube.com,15,3
