referrer,views_total,views_unique
Google,6027,3319
github.com,367,199
fluxcd.io,206,81
DuckDuckGo,181,91
Bing,112,76
charts.fluxcd.io,102,17
search.brave.com,46,30
gitops.tech,44,41
collabnix.github.io,23,21
cn.bing.com,22,18
