referrer,views_total,views_unique
Google,5709,3040
github.com,332,160
fluxcd.io,175,64
DuckDuckGo,154,77
Bing,129,85
charts.fluxcd.io,78,16
search.brave.com,60,33
gitops.tech,37,33
yandex.ru,20,9
cn.bing.com,17,15
