time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-14 00:00:00+00:00,57803,121,366,188
2022-05-15 00:00:00+00:00,57826,118,319,166
2022-05-16 00:00:00+00:00,61838,158,1029,562
2022-05-17 00:00:00+00:00,62510,151,1120,557
2022-05-18 00:00:00+00:00,62342,151,1164,579
2022-05-19 00:00:00+00:00,61346,160,1476,645
2022-05-20 00:00:00+00:00,61450,129,1108,515
2022-05-21 00:00:00+00:00,57339,123,301,160
2022-05-22 00:00:00+00:00,56989,125,320,160
2022-05-23 00:00:00+00:00,61036,153,922,452
2022-05-24 00:00:00+00:00,61482,153,975,487
2022-05-25 00:00:00+00:00,64798,138,937,470
2022-05-26 00:00:00+00:00,63435,158,756,380
2022-05-27 00:00:00+00:00,56391,161,582,311
