referrer,views_total,views_unique
Google,5171,2670
github.com,312,140
DuckDuckGo,122,74
fluxcd.io,115,46
Bing,107,55
gitops.tech,62,55
search.brave.com,35,18
pkg.go.dev,30,3
yandex.ru,24,13
charts.fluxcd.io,17,11
