url_path,views_total,views_unique
/fluxcd/flux,1508,1086
/fluxcd/flux/issues/3111,528,428
/fluxcd/flux/issues/2512,467,387
/fluxcd/flux/releases,327,187
/fluxcd/flux/tree/master/chart/flux,144,76
/fluxcd/flux/issues,128,77
/fluxcd/flux/issues/3582,114,96
/fluxcd/flux/search,105,38
/fluxcd/flux/blob/master/chart/flux/README.md,83,65
/fluxcd/flux/issues/1071,83,60
