referrer,views_total,views_unique
Google,7012,3455
github.com,872,370
DuckDuckGo,204,132
fluxcd.io,112,64
gitops.tech,97,79
Bing,85,63
medium.com,66,24
charts.fluxcd.io,55,20
engine.presearch.org,27,20
StartPage,26,14
