referrer,views_total,views_unique
Google,5388,2891
github.com,276,164
fluxcd.io,173,77
Bing,137,81
DuckDuckGo,109,60
pgcloud.atlassian.net,65,1
gitops.tech,54,47
charts.fluxcd.io,33,13
search.brave.com,32,22
cn.bing.com,30,25
