time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-30 00:00:00+00:00,64075,155,818,388
2022-05-31 00:00:00+00:00,63739,163,734,410
2022-06-01 00:00:00+00:00,65007,143,774,428
2022-06-02 00:00:00+00:00,66269,156,835,420
2022-06-03 00:00:00+00:00,65842,132,764,358
2022-06-04 00:00:00+00:00,61245,123,168,104
2022-06-05 00:00:00+00:00,61820,122,175,96
2022-06-06 00:00:00+00:00,64669,134,795,369
2022-06-07 00:00:00+00:00,66190,160,841,451
2022-06-08 00:00:00+00:00,67026,175,890,472
2022-06-09 00:00:00+00:00,67233,165,758,421
2022-06-10 00:00:00+00:00,66438,148,922,409
2022-06-11 00:00:00+00:00,63858,140,290,124
2022-06-12 00:00:00+00:00,57409,132,209,93
