referrer,views_total,views_unique
Google,6704,3444
github.com,969,414
DuckDuckGo,271,148
fluxcd.io,122,71
charts.fluxcd.io,102,22
gitops.tech,94,75
Bing,93,63
medium.com,30,22
collabnix.github.io,26,20
ecosia.org,22,10
