referrer,views_total,views_unique
Google,5062,2950
github.com,271,143
Bing,109,68
DuckDuckGo,83,54
charts.fluxcd.io,82,18
fluxcd.io,77,47
search.brave.com,71,27
gitops.tech,51,42
cn.bing.com,35,14
dev.azure.com,24,1
