referrer,views_total,views_unique
Google,5901,3094
github.com,1034,392
DuckDuckGo,183,97
Bing,91,53
fluxcd.io,87,51
gitops.tech,65,48
charts.fluxcd.io,31,13
libhunt.com,26,4
StartPage,20,13
jira.ruckuswireless.com,19,2
