referrer,views_total,views_unique
Google,4640,2480
github.com,788,306
DuckDuckGo,103,60
fluxcd.io,74,47
gitops.tech,54,37
Bing,49,41
medium.com,22,17
weave.works,20,12
presearch.com,16,11
cn.bing.com,15,10
