referrer,views_total,views_unique
Google,5364,2900
github.com,430,191
fluxcd.io,258,102
Bing,119,74
DuckDuckGo,105,63
charts.fluxcd.io,71,16
pgcloud.atlassian.net,64,1
gitops.tech,50,41
search.brave.com,36,26
medium.com,21,19
