referrer,views_total,views_unique
Google,6983,3589
github.com,899,370
DuckDuckGo,212,142
fluxcd.io,119,70
Bing,114,70
gitops.tech,101,73
medium.com,69,26
charts.fluxcd.io,56,20
thenewstack.io,30,21
engine.presearch.org,28,20
