url_path,views_total,views_unique
/fluxcd/flux,1866,1343
/fluxcd/flux/releases,335,206
/fluxcd/flux/issues,267,83
/fluxcd/flux/tree/master/chart/flux,152,82
/fluxcd/flux/search,144,43
/fluxcd/flux/issues/1071,137,108
/fluxcd/flux/blob/master/chart/flux/README.md,95,79
/fluxcd/flux/issues/3582,83,72
/fluxcd/flux/tags,74,16
/fluxcd/flux/tree/master/chart/flux/templates,65,31
