referrer,views_total,views_unique
Google,4896,2597
github.com,706,312
DuckDuckGo,112,62
fluxcd.io,80,49
gitops.tech,60,44
Bing,58,45
medium.com,20,16
weave.works,20,12
youtube.com,18,4
gitlab.core.sapns2.us,14,1
