referrer,views_total,views_unique
Google,5252,2958
github.com,338,182
Bing,109,70
fluxcd.io,103,55
DuckDuckGo,96,62
charts.fluxcd.io,84,17
search.brave.com,61,26
gitops.tech,47,40
cn.bing.com,37,15
yandex.ru,17,13
