referrer,views_total,views_unique
Google,5632,2984
github.com,950,346
DuckDuckGo,169,90
fluxcd.io,82,48
Bing,73,46
gitops.tech,58,42
libhunt.com,26,4
StartPage,23,12
weave.works,22,14
charts.fluxcd.io,20,10
