referrer,views_total,views_unique
Google,4948,2688
github.com,305,160
DuckDuckGo,128,69
fluxcd.io,94,37
Bing,91,47
gitops.tech,61,57
search.brave.com,41,23
pkg.go.dev,31,4
charts.fluxcd.io,27,14
cn.bing.com,26,20
