referrer,views_total,views_unique
Google,6378,3334
github.com,1047,400
DuckDuckGo,224,122
fluxcd.io,116,57
Bing,93,55
gitops.tech,72,51
charts.fluxcd.io,41,15
libhunt.com,24,2
weave.works,23,18
medium.com,22,18
