time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-16 00:00:00+00:00,60180,165,707,393
2022-09-17 00:00:00+00:00,56322,145,237,140
2022-09-18 00:00:00+00:00,56074,156,215,148
2022-09-19 00:00:00+00:00,61317,181,941,431
2022-09-20 00:00:00+00:00,62035,170,831,477
2022-09-21 00:00:00+00:00,62860,169,917,504
2022-09-22 00:00:00+00:00,61753,159,791,425
2022-09-23 00:00:00+00:00,60381,152,646,367
2022-09-24 00:00:00+00:00,51686,144,146,103
2022-09-25 00:00:00+00:00,49157,140,175,123
2022-09-26 00:00:00+00:00,54538,164,1000,419
2022-09-27 00:00:00+00:00,55222,170,797,473
2022-09-28 00:00:00+00:00,56197,146,766,424
2022-09-29 00:00:00+00:00,54404,160,714,417
