url_path,views_total,views_unique
/fluxcd/flux,1467,1020
/fluxcd/flux/issues/2512,557,445
/fluxcd/flux/issues/3111,518,426
/fluxcd/flux/releases,300,191
/fluxcd/flux/search,160,51
/fluxcd/flux/issues/3582,115,106
/fluxcd/flux/tree/master/chart/flux,113,76
/fluxcd/flux/issues,107,65
/fluxcd/flux/issues/1071,102,70
/fluxcd/flux/blob/master/chart/flux/README.md,88,63
