referrer,views_total,views_unique
Google,5561,3210
github.com,285,159
Bing,122,72
charts.fluxcd.io,98,19
DuckDuckGo,97,59
search.brave.com,80,33
fluxcd.io,73,42
gitops.tech,63,47
cn.bing.com,32,12
dev.azure.com,24,1
