referrer,views_total,views_unique
Google,6935,3549
github.com,820,381
DuckDuckGo,193,133
fluxcd.io,115,69
Bing,115,69
gitops.tech,71,59
medium.com,53,19
charts.fluxcd.io,33,9
collabnix.github.io,22,14
StartPage,22,14
