referrer,views_total,views_unique
Google,6257,3230
github.com,891,389
DuckDuckGo,261,138
fluxcd.io,112,63
charts.fluxcd.io,104,23
gitops.tech,85,67
Bing,85,58
medium.com,27,20
collabnix.github.io,23,18
ecosia.org,22,10
