referrer,views_total,views_unique
Google,5339,2831
github.com,695,297
DuckDuckGo,125,59
Bing,71,54
fluxcd.io,70,43
gitops.tech,48,36
weave.works,27,18
cn.bing.com,26,14
charts.fluxcd.io,22,6
youtube.com,14,2
